#{"t_start": 1723759765.2948375, "env_id": "None"}
r,l,t
-0.925731,72,11090.197261
-0.736747,72,11106.286343
-0.816537,72,11120.206447
-0.859097,72,11134.225443
-0.834564,72,11149.224261
-0.653864,72,11163.690001
-0.691459,72,11177.552866
-0.921501,72,11192.202065
-0.716515,72,11207.439291
-0.640406,72,11221.399398
-0.633258,72,11235.342857
-0.736655,72,11252.126956
-0.858495,72,11264.583612
-0.598297,72,11276.964679
-0.729623,72,11291.037052
-0.795237,72,11306.111355
-0.724408,72,11319.078595
-0.712461,72,11335.283756
-0.929482,72,11348.985334
-0.821262,72,11363.792991
-0.677513,72,11378.846127
-1.012325,72,11394.013646
-0.758925,72,11409.191117
-0.554616,72,11424.585941
-0.654785,72,11437.763751
-0.93824,72,11454.928108
-0.676518,72,11466.851233
-0.773008,72,11481.846042
-0.960433,72,11496.041336
-0.74951,72,11508.724471
-0.675469,72,11520.842029
-0.865586,72,11534.044175
-0.635079,72,11546.919327
-0.928479,72,11562.647009
-0.755629,72,11577.484047
-0.87849,72,11590.712187
-0.669835,72,11602.803818
-0.964682,72,11616.219761
-0.63687,72,11631.167581
-0.737145,72,11645.948868
-0.887386,72,11661.234286
-0.871057,72,11673.94387
-0.648197,72,11688.540426
-0.675139,72,11702.734824
-0.648588,72,11714.745426
-1.044976,72,11730.407982
-0.71779,72,11745.323852
-0.784939,72,11759.200143
-0.896893,72,11771.620491
-0.623491,72,11784.6392
-0.720037,72,11800.806139
-0.722482,72,11813.876934
-0.679296,72,11826.987902
-0.831903,72,11842.87643
-0.664104,72,11858.374823
-0.870292,72,11872.243844
-0.879022,72,11886.145877
-0.618052,72,11898.578734
-0.709744,72,11913.122108
-1.025435,72,11927.589245
-0.707181,72,11942.240114
-0.752,72,11958.107189
-1.052653,72,11974.902754
-0.813925,72,11990.753416
-0.701166,72,12006.934759
-0.796391,72,12023.320939
-0.676419,72,12039.459163
-0.787219,72,12053.353075
-0.815102,72,12066.589925
-0.732774,72,12082.693567
-0.782566,72,12098.332489
-0.692405,72,12111.826257
-0.638855,72,12124.631999
-0.844598,72,12142.276516
-0.626049,72,12157.493279
-1.137058,72,12171.811386
-0.83061,72,12189.267302
-0.750759,72,12205.326804
-0.780987,72,12222.55984
-0.884638,72,12238.647546
-0.803262,72,12254.881576
-0.777742,72,12272.131644
-0.779375,72,12288.087737
-1.146854,72,12302.407152
-0.788515,72,12319.530794
-1.075129,72,12335.852733
-0.718701,72,12353.300603
-0.75043,72,12370.168312
-0.665852,72,12388.074572
-0.749775,72,12404.59791
-0.945304,72,12420.87084
-1.156374,72,12436.27745
-0.755179,72,12452.07202
-0.780246,72,12468.594167
-0.678072,72,12483.276861
-0.769762,72,12499.127507
-0.733251,72,12514.552671
-0.760991,72,12531.780105
-0.842152,72,12549.83614
-0.616797,72,12565.668739
-0.580099,72,12578.939441
-0.689189,72,12593.208268
-0.919966,72,12607.64026
-0.628592,72,12623.806408
-0.844263,72,12637.064042
-0.738992,72,12653.422373
-0.674171,72,12666.485634
-0.791675,72,12684.279836
-0.662179,72,12700.505556
-0.795271,72,12717.758735
-0.701562,72,12731.63528
-0.994945,72,12748.30473
-1.075607,72,12764.912611
-0.818767,72,12782.042006
-0.669852,72,12795.521638
