#{"t_start": 1724226103.8931258, "env_id": "None"}
r,l,t
-0.404148,72,19081.424417
-0.827392,72,19103.926699
-0.888052,72,19122.868254
-0.943579,72,19142.131579
-1.687539,72,19165.863627
-0.117977,72,19185.312236
-0.816223,72,19208.458211
-0.063175,72,19231.391105
-0.417237,72,19253.146288
-1.062602,72,19276.508668
-0.282196,72,19293.08936
-0.026985,72,19313.751993
-1.090258,72,19328.304113
-0.125984,72,19349.344491
-0.568123,72,19366.571224
-0.560139,72,19384.124221
-0.841834,72,19404.996714
-0.08996,72,19422.657705
-1.061609,72,19443.335271
-1.290339,72,19467.41578
-1.404921,72,19492.378219
-1.464903,72,19516.600844
-1.012639,72,19534.36567
-1.177668,72,19559.375632
-0.305975,72,19575.510634
-0.936132,72,19595.086477
-1.270833,72,19619.856432
-1.805152,72,19642.53854
-1.340758,72,19664.176337
-1.468702,72,19683.39727
-0.089265,72,19703.749239
-0.673825,72,19722.29973
-0.425829,72,19738.125617
-0.616821,72,19753.357583
-0.330566,72,19770.554441
-0.32573,72,19787.140101
-0.739799,72,19803.867321
-0.740202,72,19820.242207
-1.767549,72,19840.100806
-0.37838,72,19857.71347
-0.756764,72,19882.282829
-1.571983,72,19907.529956
-0.189592,72,19931.362751
-0.530568,72,19949.968695
-0.357747,72,19970.988604
-1.228589,72,19992.058034
-1.824848,72,20015.661478
-1.888669,72,20039.929289
-0.147109,72,20059.288135
-0.504797,72,20082.532991
-1.061119,72,20103.473034
-0.325721,72,20127.356888
-1.231367,72,20152.797686
-0.955836,72,20177.42616
-0.314867,72,20192.663102
-0.178934,72,20213.400001
