#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.40283272,6,520.359238
-0.5012625,6,520.359267
-0.38985613,6,524.480595
-0.42594594,6,524.480846
-0.38065898,6,524.48086
-0.38889274,6,524.480869
-0.37744942,6,524.480877
-0.361003,6,528.67859
-0.3970539,6,528.678957
-0.3649265,6,528.678974
-0.35032028,6,528.678984
-0.41583297,6,528.678996
-0.36308765,6,533.481069
-0.37119666,6,533.481427
-0.3651836,6,533.481441
-0.61162907,6,533.481454
-0.3791315,6,533.481462
-0.36985415,6,539.348067
-0.48702213,6,539.349489
-0.4043307,6,539.349509
-0.34642425,6,539.349518
-0.38285887,6,539.349527
-0.3515911,6,543.674914
-0.5331466,6,543.674996
-0.726829,6,543.67502
-0.28922066,6,543.675041
-0.4212529,6,543.675061
-0.38191807,6,547.292373
-0.44705683,6,547.29262
-0.52037096,6,547.292643
-0.32336155,6,547.292655
-0.48693284,6,547.292663
-0.4467968,6,551.150504
-0.37047952,6,551.150615
-0.40529278,6,551.150642
-0.39891165,6,551.150666
-0.3436289,6,551.150689
-0.2875719,6,555.113174
-0.48053154,6,555.113212
-0.38381186,6,555.113224
-0.50958997,6,555.113233
-0.42901325,6,555.113241
-0.3967648,6,559.245129
-0.42276588,6,559.245316
-0.37510303,6,559.245329
-0.33430806,6,559.245338
-0.42668328,6,559.245346
-0.33077466,6,563.316263
-0.38257942,6,563.316641
-0.41940352,6,563.316679
-0.30797076,6,563.316706
-0.38208303,6,563.316731
-0.33719528,6,569.57583
-0.33681205,6,569.576066
-0.33684468,6,569.576094
-0.34858033,6,569.576105
-0.3382459,6,569.576114
-0.37099817,6,573.878927
-0.39011928,6,573.879969
-0.3605892,6,573.879986
-0.40275437,6,573.879997
-0.39889753,6,573.880005
-0.4070277,6,578.30417
-0.3632173,6,578.304804
-0.7322733,6,578.304843
-0.41355345,6,578.304871
-0.3680984,6,578.304896
-0.36328852,6,582.131106
-0.39838174,6,582.131151
-0.38242236,6,582.131164
-0.41705352,6,582.131174
-0.35503528,6,582.131182
-0.3602666,6,585.986167
-0.43249103,6,585.986535
-0.39655206,6,585.986574
-0.7052454,6,585.986603
-0.45653406,6,585.986628
-0.34456724,6,590.388842
-0.3970764,6,590.389136
-0.5207316,6,590.389165
-0.4236821,6,590.389191
-0.3868105,6,590.389214
-0.36142588,6,594.180382
-0.46977097,6,594.181297
-0.45930305,6,594.181323
-0.32912287,6,594.181336
-0.71992415,6,594.181346
-0.4046248,6,598.376879
-0.3715746,6,598.377013
-0.25547588,6,598.377041
-0.40857697,6,598.377066
-0.33084884,6,598.377089
-0.40448597,6,602.804949
-0.50524145,6,602.805366
-0.31282175,6,602.805405
-0.404642,6,602.805432
-0.40882277,6,602.805456
-0.41643202,6,607.238389
-0.42096996,6,607.238549
-0.33244577,6,607.238578
-0.44028714,6,607.238602
-0.48317465,6,607.238626
-0.3522719,6,611.104136
-0.36545217,6,611.104471
-0.33467665,6,611.104496
-0.38975772,6,611.104507
-0.2997756,6,611.104516
-0.4361386,6,615.109027
-0.39055362,6,615.10908
-0.36912528,6,615.109093
-0.5007703,6,615.109104
-0.39891094,6,615.109113
-0.32922688,6,619.039195
-0.278577,6,619.039486
-0.2991726,6,619.039509
-0.43699077,6,619.039521
-0.49635336,6,619.039531
-0.50455564,6,624.061886
-0.52939004,6,624.062025
-0.36297426,6,624.062053
-0.3869487,6,624.062079
-0.37506917,6,624.062107
-0.39570707,6,628.386889
-0.36525977,6,628.386955
-0.40475363,6,628.386967
-0.41265517,6,628.386976
